time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
32580, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,201.7777778,153.7222222,1.175289352,0.761839207,-2.675367033
32760, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,200,148.2777778,1.160243056,0.741388889,-2.660552218
32940, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,212.4444444,145.2222222,1.133258929,0.683577406,-2.764255922
33120, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,198.2222222,151.8888889,1.300082672,0.766255605,-2.645737403
33300, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,201.7777778,158.3888889,1.397321429,0.78496696,-2.675367033
33480, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,213.3333333,159.9444444,1.310019061,0.749739583,-2.771663329
33660, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,199.1111111,157.8333333,1.440213143,0.792689732,-2.653144811
33840, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,192.8888889,161.1666667,1.594442977,0.835541475,-2.601292959
34020, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,208.8888889,159.0555556,1.525365191,0.76143617,-2.734626292
34200, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,199.1111111,159.0555556,1.710714482,0.798828125,-2.653144811
34380, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.240036,-0.993885552,200,158.1111111,1.99229066,0.790555556,-2.660552218
34560, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.7200317,-1.000905489,203.5555556,165.1666667,2.649475393,0.811408297,-2.697201785
34740, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.7200317,-1.000905489,196.4444444,162.8333333,2.627965856,0.828902715,-2.637942526
34920, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.7200317,-1.000905489,196.4444444,167.3333333,11.51833044,0.851809955,-2.637942526
35100, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,119.7200317,-1.000905489,206.2222222,172.2777778,29.84356042,0.835398707,-2.719424008
35280, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.75,126.9199677,-1.106204553,180.4444444,4.888888889,2.455641794,0.027093596,-2.609908257
35460, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.825000003,127.1599655,-1.034714519,151,4.944444444,2.508085473,0.032744665,-2.293047853
35640, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.825000003,127.1599655,-1.034714519,150.6666667,9.666666667,5.015500774,0.064159292,-2.290270075
35820, COORD, cabd2bbc-3357-4870-b3ac-ce723db2411c,0.825000003,127.1599655,-1.034714519,152.3333333,9.888888889,4.90530138,0.06491612,-2.304158964
,,,,,-0.009205424,,,,0.683275936,-0.977277264
