time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
28080, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,186.6666667,150.8333333,50.45380015,0.808035714,-0.348499251
28260, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,194.6666667,152.5,51.25289352,0.783390411,-0.348499251
28440, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,210.6666667,150.8333333,51.37483466,0.715981013,-0.348499251
28620, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,208,150.8333333,76.01417824,0.725160256,-0.348499251
28800, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,126.7199097,-1.14577871,194.6666667,152.5,76.03033372,0.783390411,-0.348499251
28980, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,197.3333333,151.6666667,75.19434799,0.768581081,-0.468500726
29160, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,194.6666667,150.8333333,75.19483025,0.774828767,-0.468500726
29340, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,205.3333333,151.6666667,76.84992284,0.738636364,-0.468500726
29520, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,216,151.6666667,76.84027778,0.702160494,-0.468500726
29700, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,202.6666667,150.8333333,76.01900077,0.744243421,-0.468500726
29880, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,194.6666667,151.6666667,75.19700039,0.779109589,-0.468500726
30060, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,197.3333333,151.6666667,75.19434799,0.768581081,-0.468500726
30240, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,194.6666667,151.6666667,76.02816358,0.779109589,-0.468500726
30420, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,213.3333333,150.8333333,76.00935571,0.70703125,-0.468500726
30600, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,141.1200867,-1.356381301,216,151.6666667,76.84027778,0.702160494,-0.468500726
30780, COORD, 1f72d973-3e37-488f-9716-73b69f0fcbba,0.707499996,142.5601196,-1.377441783,197.3333333,152.5,76.02792245,0.772804054,-0.480501001
