time, type, dataflowid, value, cost, f, maxOutDataRate, currentOutDataRate, omega,,
29520, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,72,50.55555556,25.72916667,0.702160494,0.1625
29700, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,72,50.27777778,25.45138889,0.698302469,0.1625
29880, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,72,50.55555556,25.17746914,0.702160494,0.1625
30060, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,74.66666667,50.55555556,25.17140653,0.677083333,0.1625
30240, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,82.66666667,50.55555556,25.43099647,0.61155914,0.1625
30420, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,73.33333333,50.27777778,25.44863316,0.685606061,0.1625
30600, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,72,50.55555556,25.72916667,0.702160494,0.1625
30780, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,73.33333333,50.83333333,25.45221561,0.693181818,0.1625
30960, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,74.66666667,50.27777778,25.16975309,0.673363095,0.1625
31140, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,81.33333333,50.27777778,25.15597443,0.618169399,0.1625
31320, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,73.33333333,50.83333333,25.72806437,0.693181818,0.1625
31500, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,74.66666667,50.27777778,25.44587743,0.673363095,0.1625
31680, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,81.33333333,50.27777778,25.43209877,0.618169399,0.1625
31860, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,73.33333333,50.83333333,25.45221561,0.693181818,0.1625
32040, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,72,50.55555556,25.17746914,0.702160494,0.1625
32220, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,73.33333333,50.27777778,25.17250882,0.685606061,0.1625
32400, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,85.5,-0.375437518,78.66666667,50.55555556,25.71538801,0.642655367,0.1625
32580, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,77.33333333,50.55555556,25.71814374,0.653735632,0.083333333
32760, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,72,50.27777778,25.45138889,0.698302469,0.083333333
32940, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,77.33333333,49.72222222,24.88453483,0.64295977,0.083333333
33120, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,74.66666667,49.72222222,25.16688713,0.665922619,0.083333333
33300, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,76,49.72222222,25.1634149,0.654239766,0.083333333
33480, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,74.66666667,49.44444444,24.61254409,0.662202381,0.083333333
33660, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,74.66666667,49.72222222,24.89032187,0.665922619,0.083333333
33840, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,72,49.44444444,25.17046958,0.686728395,0.083333333
34020, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,76,49.72222222,25.1634149,0.654239766,0.083333333
34200, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,76,49.72222222,24.88756614,0.654239766,0.083333333
34380, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,76,49.44444444,24.60978836,0.650584795,0.083333333
34560, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,73.33333333,49.72222222,25.16964286,0.678030303,0.083333333
34740, COORD, 18ba547d-0e22-4386-96c8-abe204055698,0.875,95,-0.51437502,74.66666667,49.72222222,25.16617063,0.665922619,0.083333333
